type,from ,to ,m1 ,m2 ,m3 ,i1 ,i2 ,i3 ,i4 ,i5 ,i6 ,i7 ,i8 ,i9 ,fromIdx ,toIdx
80,682 ,683 ,1.03014 ,-0.024667 ,0.00543995 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,526 ,529
80,683 ,684 ,0.98815 ,-0.00352717 ,-0.00727686 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,529 ,532
80,684 ,685 ,0.90024 ,-0.00642877 ,-0.0157423 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,532 ,535
80,685 ,686 ,1.04315 ,0.0146739 ,-0.0122843 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,535 ,538
80,686 ,687 ,0.855112 ,0.00464871 ,1.61706 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,538 ,541
80,687 ,688 ,1.01548 ,-0.00172071 ,-0.00873137 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,541 ,544
80,688 ,689 ,1.02417 ,0.0104384 ,0.0796183 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,544 ,547
80,689 ,690 ,0.947093 ,0.00417325 ,-0.0131397 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,547 ,550
80,690 ,692 ,0.908291 ,0.00208389 ,0.0522226 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,550 ,553
80,692 ,693 ,0.95039 ,0.0231125 ,-1.4873 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,553 ,556
80,693 ,694 ,1.05552 ,-0.000174973 ,-0.00287983 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,556 ,559
80,694 ,697 ,1.03238 ,-0.00213489 ,0.0476354 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,559 ,562
80,697 ,701 ,0.942207 ,-0.00482434 ,-0.0115479 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,562 ,565
80,701 ,709 ,1.11051 ,0.0127108 ,-0.00741159 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,565 ,568
80,709 ,715 ,0.926546 ,0.00934197 ,-1.60299 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,568 ,571
80,715 ,722 ,1.0325 ,-0.0168768 ,0.0317698 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,571 ,574
80,722 ,724 ,0.903523 ,0.00876958 ,0.0226754 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,574 ,577
80,724 ,727 ,1.00186 ,-0.00266142 ,0.0232019 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,577 ,580
80,727 ,729 ,1.00189 ,-0.0131539 ,0.0167277 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,580 ,583
80,729 ,730 ,0.972775 ,-0.00682263 ,-1.62839 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,583 ,586
80,730 ,731 ,0.92783 ,-0.0143189 ,0.0542675 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,586 ,589
80,731 ,732 ,0.976013 ,0.00690812 ,0.0170098 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,589 ,592
80,732 ,733 ,1.00166 ,-0.0112462 ,0.0362683 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,592 ,595
80,733 ,734 ,1.02231 ,0.00534754 ,-0.0156365 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,595 ,598
80,734 ,735 ,1.06131 ,0.00677551 ,1.53655 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,598 ,601
80,735 ,736 ,0.955125 ,-0.000455405 ,0.0522419 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,601 ,604
80,736 ,737 ,1.0189 ,-0.00866265 ,0.000503658 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,604 ,607
80,737 ,738 ,1.07678 ,-0.00840044 ,0.0164994 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,607 ,610
80,738 ,739 ,1.01768 ,-0.0100162 ,-0.0497051 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,610 ,613
80,739 ,740 ,0.997627 ,-0.00307988 ,-1.54833 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,613 ,616
80,740 ,741 ,0.964384 ,-0.0092908 ,0.0157756 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,616 ,619
80,741 ,742 ,0.979415 ,-0.000666381 ,-0.00260447 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,619 ,622
80,742 ,743 ,1.06449 ,0.00182609 ,0.0620784 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,622 ,625
80,743 ,744 ,1.01376 ,-0.00930331 ,0.00535329 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,625 ,628
80,744 ,745 ,1.02029 ,0.00463395 ,-1.63434 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,628 ,631
80,745 ,746 ,0.985322 ,-0.00223651 ,-0.0311075 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,631 ,634
80,746 ,747 ,1.02352 ,-0.00301852 ,0.0342017 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,634 ,637
80,747 ,748 ,0.998067 ,-0.0115893 ,0.0125007 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,637 ,640
80,748 ,749 ,1.0067 ,0.0067118 ,-0.00112797 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,640 ,643
80,749 ,750 ,0.983471 ,-0.00872465 ,-1.5969 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,643 ,646
80,750 ,751 ,0.92016 ,-0.00534604 ,-0.0530416 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,646 ,649
80,751 ,752 ,0.917378 ,0.00336743 ,0.0706265 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,649 ,652
80,752 ,753 ,1.01254 ,-0.000449765 ,-0.0139559 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,652 ,655
80,753 ,754 ,0.986046 ,-0.00279454 ,-0.0113514 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,655 ,658
80,754 ,755 ,0.983736 ,0.0093436 ,1.64003 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,658 ,661
80,755 ,756 ,1.01089 ,0.00236756 ,0.0611656 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,661 ,664
80,756 ,757 ,1.04239 ,0.00872226 ,0.01144 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,664 ,667
80,757 ,758 ,0.982319 ,0.00893166 ,0.02264 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,667 ,670
80,758 ,759 ,0.95387 ,0.00226314 ,0.0402563 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,670 ,673
80,759 ,760 ,1.0424 ,0.0025236 ,1.56031 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,673 ,676
80,760 ,761 ,1.03283 ,-0.000702244 ,-0.00545839 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,676 ,679
80,761 ,762 ,0.955154 ,-0.00778773 ,-0.0117732 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,679 ,682
80,762 ,764 ,0.941042 ,-0.00300517 ,0.0170102 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,682 ,685
80,764 ,765 ,1.11832 ,-0.00283306 ,-0.024364 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,685 ,688
80,765 ,766 ,1.10471 ,0.00653994 ,1.56279 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,688 ,691
80,766 ,767 ,1.06595 ,-0.00598131 ,0.0270324 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,691 ,694
80,767 ,769 ,0.970006 ,0.00363 ,0.0301383 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,694 ,697
80,769 ,770 ,1.07982 ,-0.00183907 ,0.0257147 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,697 ,700
80,770 ,771 ,1.04009 ,0.00112089 ,0.0172833 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,700 ,703
80,771 ,772 ,0.983512 ,0.0140061 ,1.4878 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,703 ,706
80,772 ,773 ,0.999609 ,-0.00345036 ,0.0408131 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,706 ,709
80,773 ,774 ,0.968621 ,0.00730079 ,0.0204348 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,709 ,712
80,774 ,775 ,1.01393 ,0.0200673 ,0.0164363 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,712 ,715
80,775 ,776 ,1.01457 ,0.00609534 ,0.052534 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,715 ,718
80,776 ,777 ,0.969153 ,-0.0193043 ,1.58877 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,718 ,721
80,777 ,778 ,1.0138 ,0.00430254 ,-0.0430378 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,721 ,724
80,778 ,779 ,0.983988 ,-0.00737723 ,-0.0136802 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,724 ,727
80,779 ,780 ,1.07341 ,0.00218238 ,0.0106694 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,727 ,730
80,780 ,781 ,0.989569 ,-0.0127271 ,-0.00260234 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,730 ,733
80,781 ,782 ,1.0415 ,-0.000922611 ,1.63641 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,733 ,736
80,782 ,783 ,0.928665 ,0.00401263 ,0.0399412 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,736 ,739
80,783 ,784 ,0.968957 ,0.00424398 ,-0.0388424 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,739 ,742
80,784 ,785 ,0.96653 ,-0.000192174 ,0.00247085 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,742 ,745
80,785 ,786 ,1.02437 ,-0.00258628 ,0.0110617 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,745 ,748
80,786 ,787 ,0.985151 ,-0.00806934 ,1.57138 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,748 ,751
80,787 ,788 ,0.983306 ,-0.00116433 ,-0.0278096 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,751 ,754
80,788 ,789 ,1.10172 ,-0.0138979 ,-0.0268532 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,754 ,757
80,789 ,790 ,1.06973 ,0.00901101 ,-0.0201893 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,757 ,760
80,790 ,791 ,1.01265 ,0.00375031 ,-0.0290544 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,760 ,763
80,791 ,792 ,1.00352 ,-0.0073518 ,-1.5673 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,763 ,766
80,792 ,793 ,1.02299 ,0.0124468 ,0.0543452 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,766 ,769
80,793 ,795 ,1.04245 ,-0.000525623 ,-0.037289 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,769 ,772
80,795 ,797 ,0.970759 ,0.0127912 ,0.0387954 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,772 ,775
80,797 ,799 ,1.03772 ,-0.00368748 ,0.00131077 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,775 ,778
80,799 ,800 ,0.965065 ,0.00939393 ,-1.56021 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,778 ,781
80,800 ,801 ,1.01655 ,0.00237681 ,-0.0231287 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,781 ,784
80,801 ,804 ,1.1358 ,-0.00101215 ,-0.0675237 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,784 ,787
80,804 ,805 ,0.99993 ,0.00641486 ,-0.0237238 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,787 ,790
80,805 ,806 ,1.03651 ,0.00473941 ,0.0265617 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,790 ,793
80,806 ,807 ,1.01023 ,0.00839476 ,1.52541 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,793 ,796
80,807 ,808 ,0.984755 ,-0.00983288 ,-0.000181787 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,796 ,799
80,808 ,809 ,1.02692 ,-0.0120327 ,0.0130563 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,799 ,802
80,809 ,810 ,0.983151 ,-0.00267445 ,-0.0376564 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,802 ,805
80,810 ,811 ,1.06729 ,-0.00702383 ,0.0113416 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,805 ,808
80,811 ,812 ,0.976131 ,0.0040571 ,-1.57145 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,808 ,811
80,812 ,813 ,1.07402 ,-0.00256325 ,-0.097324 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,811 ,814
80,813 ,820 ,0.913368 ,0.00177435 ,0.060262 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,814 ,817
80,820 ,824 ,1.01316 ,0.00899279 ,-0.0179788 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,817 ,820
80,824 ,830 ,0.954288 ,0.00796922 ,-0.00206065 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,820 ,823
80,830 ,836 ,1.00887 ,0.00414109 ,-1.59348 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,823 ,826
80,836 ,841 ,1.03095 ,-0.00263547 ,-0.0426673 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,826 ,829
80,841 ,844 ,1.00065 ,0.0142354 ,-0.0370512 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,829 ,832
80,844 ,845 ,0.999074 ,-0.00713507 ,0.029468 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,832 ,835
80,845 ,846 ,1.04941 ,-0.0112456 ,-0.0178305 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,835 ,838
80,846 ,847 ,1.0824 ,-0.00342756 ,-1.54709 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,838 ,841
80,847 ,848 ,1.03987 ,-0.00445149 ,0.0417838 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,841 ,844
80,848 ,849 ,1.04683 ,0.0103345 ,0.0954874 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,844 ,847
80,849 ,850 ,1.03874 ,0.0040101 ,-0.0227623 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,847 ,850
80,850 ,852 ,1.09065 ,-0.00411668 ,0.0400594 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,850 ,853
80,852 ,853 ,0.913391 ,-0.00557628 ,-1.59462 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,853 ,856
80,853 ,854 ,1.04833 ,-0.00468082 ,-0.0230411 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,856 ,859
80,854 ,855 ,1.07115 ,0.00169181 ,-0.0162399 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,859 ,862
80,855 ,856 ,1.06037 ,0.0117165 ,0.00618834 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,862 ,865
80,856 ,857 ,0.914323 ,0.00114846 ,0.00765946 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,865 ,868
80,857 ,858 ,0.946828 ,-0.000240729 ,-1.5948 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,868 ,871
80,858 ,859 ,1.01592 ,-0.0119231 ,0.036065 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,871 ,874
80,859 ,860 ,0.993536 ,-0.00879951 ,0.0810254 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,874 ,877
80,860 ,861 ,1.0484 ,0.0100817 ,0.0684391 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,877 ,880
80,861 ,862 ,1.04185 ,-0.00215013 ,0.0482161 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,880 ,883
80,862 ,863 ,0.974573 ,0.00625059 ,-1.58571 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,883 ,886
80,863 ,866 ,0.988246 ,-0.00473864 ,-0.032431 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,886 ,889
80,866 ,867 ,1.01582 ,-0.00446476 ,-0.0400286 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,889 ,892
80,867 ,868 ,0.943474 ,0.000826758 ,0.00156134 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,892 ,895
80,868 ,869 ,0.925375 ,0.00303301 ,-0.00783398 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,895 ,898
80,869 ,870 ,0.938761 ,-0.0178443 ,1.57759 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,898 ,901
80,870 ,871 ,0.924389 ,0.00190143 ,0.0281683 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,901 ,904
80,871 ,875 ,0.973293 ,0.00444202 ,0.0301943 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,904 ,907
80,875 ,879 ,0.935241 ,-0.00653527 ,-0.0310465 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,907 ,910
80,879 ,884 ,1.00211 ,-0.00907749 ,0.0335627 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,910 ,913
80,884 ,890 ,1.03654 ,-0.0158731 ,-1.62858 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,913 ,916
80,890 ,896 ,1.06897 ,0.0165053 ,0.0263968 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,916 ,919
80,896 ,901 ,0.905461 ,-0.00548847 ,0.00560291 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,919 ,922
80,901 ,902 ,1.00262 ,-0.000887221 ,0.0361863 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,922 ,925
80,902 ,904 ,0.993059 ,-0.0115802 ,-0.0229375 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,925 ,928
80,904 ,905 ,1.05036 ,-0.00267048 ,1.63622 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,928 ,931
80,905 ,906 ,1.01672 ,-0.000439432 ,0.00782975 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,931 ,934
80,906 ,907 ,0.979422 ,0.0015353 ,0.0372298 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,934 ,937
80,907 ,909 ,0.984895 ,0.00419721 ,-0.0269133 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,937 ,940
80,909 ,910 ,0.938099 ,0.00182733 ,-0.0501369 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,940 ,943
80,910 ,912 ,1.02001 ,0.0127133 ,1.53485 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,943 ,946
80,912 ,913 ,0.950633 ,-0.000828263 ,-0.0147106 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,946 ,949
80,913 ,914 ,1.04272 ,0.00132814 ,0.0625764 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,949 ,952
80,914 ,916 ,0.963071 ,0.00848694 ,0.0331794 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,952 ,955
80,916 ,919 ,0.973813 ,0.00543556 ,-0.0389676 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,955 ,958
80,919 ,920 ,1.02945 ,0.00173275 ,1.55387 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,958 ,961
80,920 ,922 ,0.963119 ,0.0166326 ,0.00749288 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,961 ,964
80,922 ,923 ,0.963751 ,-0.0193666 ,-0.0254188 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,964 ,967
80,923 ,926 ,0.974256 ,-0.00060904 ,-0.015082 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,967 ,970
80,926 ,928 ,0.893764 ,-0.00250561 ,-0.00513863 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,970 ,973
80,928 ,929 ,1.07061 ,-0.0242909 ,1.57855 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,973 ,976
80,929 ,930 ,1.05419 ,-0.00658174 ,0.0539709 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,976 ,979
80,930 ,931 ,0.979667 ,0.00752742 ,-0.0287731 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,979 ,982
80,931 ,932 ,1.0418 ,0.00183502 ,-0.0364131 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,982 ,985
80,932 ,933 ,1.05513 ,0.00963647 ,0.0116674 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,985 ,988
80,933 ,934 ,1.04301 ,-0.00635259 ,1.59314 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,988 ,991
80,934 ,935 ,1.04984 ,-0.00675416 ,0.00604622 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,991 ,994
80,935 ,936 ,1.00836 ,-0.00514064 ,-0.0925447 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,994 ,997
80,936 ,937 ,0.96916 ,-0.00215906 ,0.0372917 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,997 ,1000
80,937 ,938 ,0.845598 ,0.00429796 ,-0.000932754 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1000 ,1003
80,938 ,939 ,1.03109 ,0.0282989 ,1.56184 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1003 ,1006
80,939 ,940 ,1.0751 ,-0.00487045 ,-0.0327098 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1006 ,1009
80,940 ,941 ,0.90476 ,-0.0042886 ,0.0317648 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1009 ,1012
80,941 ,942 ,1.07524 ,-0.0257247 ,-0.0378987 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1012 ,1015
80,942 ,943 ,1.01096 ,0.00100107 ,-0.0280246 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1015 ,1018
80,943 ,944 ,0.947079 ,-0.017413 ,1.5611 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1018 ,1021
80,944 ,945 ,0.95309 ,-0.00216912 ,0.00270522 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1021 ,1024
80,945 ,946 ,1.0277 ,-0.0115449 ,0.0165922 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1024 ,1027
80,946 ,947 ,1.01009 ,0.0132039 ,-0.016108 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1027 ,1030
80,947 ,948 ,0.964631 ,-0.00193013 ,-0.0118254 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1030 ,1033
80,948 ,949 ,0.96751 ,-0.00319962 ,1.54615 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1033 ,1036
80,949 ,950 ,1.0371 ,-0.000813531 ,-0.00329667 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1036 ,1039
80,950 ,951 ,0.911502 ,-0.0228834 ,0.0458407 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1039 ,1042
80,951 ,952 ,0.990749 ,0.0111582 ,-0.0155587 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1042 ,1045
80,952 ,953 ,1.05455 ,0.00337177 ,-0.0104394 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1045 ,1048
80,953 ,954 ,0.991158 ,0.00434443 ,1.57399 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1048 ,1051
80,954 ,955 ,1.02926 ,0.00889896 ,0.0619366 ,400 ,0 ,0 ,0 ,10000 ,0 ,0 ,0 ,820.702 ,1051 ,1054
